Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CNv=0	Cyanide Radical	680.26420250, 680.26420250	N=6-5,J=13/2-11/2,F=11/2-9/2	-1.42120	  b	56.7459	81.6442	CDMS
CNv=0	Cyanide Radical	680.27938220, 680.27938220	N=6-5,J=13/2-11/2,F=11/2-11/2	-2.96890		56.7454	81.6435	CDMS
CNv=0	Cyanide Radical	680.28075680, 680.28075680	N=6-5,J=13/2-11/2,F=13/2-13/2	-2.96920		56.7448	81.6426	CDMS
CNv=0	Cyanide Radical	680.29623730, 680.29623730	N=6-5,J=13/2-11/2,F=11/2-13/2	-5.19560		56.7448	81.6426	CDMS
CNv=0	Cyanide Radical	791.88575660, 791.88575660	N=7-6,J=13/2-13/2,F=11/2-11/2	-3.29510		79.4371	114.2916	CDMS
CNv=0	Cyanide Radical	791.90123700, 791.90123700	N=7-6,J=13/2-13/2,F=11/2-13/2	-4.90960		79.4366	114.2909	CDMS
CNv=0	Cyanide Radical	791.90197240, 791.90197240	N=7-6,J=13/2-13/2,F=13/2-11/2	-4.89660		79.4371	114.2916	CDMS
CNv=0	Cyanide Radical	791.91745280, 791.91745280	N=7-6,J=13/2-13/2,F=13/2-13/2	-3.23410		79.4366	114.2909	CDMS
CNv=0	Cyanide Radical	791.93424260, 791.93424260	N=7-6,J=13/2-13/2,F=13/2-15/2	-4.90670		79.4360	114.2900	CDMS
CNv=0	Cyanide Radical	791.93724590, 791.93724590	N=7-6,J=13/2-13/2,F=15/2-13/2	-4.88990		79.4366	114.2909	CDMS
CNv=0	Cyanide Radical	791.95403560, 791.95403560	N=7-6,J=13/2-13/2,F=15/2-15/2	-3.16320		79.4360	114.2900	CDMS
CNv=0	Cyanide Radical	793.30011780, 793.30011780	N=7-6,J=13/2-11/2,F=11/2-13/2	-5.10840		79.3899	114.2237	CDMS
CNv=0	Cyanide Radical	793.31633370, 793.31633370	N=7-6,J=13/2-11/2,F=13/2-13/2	-2.88410		79.3899	114.2237	CDMS
CNv=0	Cyanide Radical	793.32032130, 793.32032130	N=7-6,J=13/2-11/2,F=11/2-11/2	-2.88440		79.3892	114.2227	CDMS
CNv=0	Cyanide Radical	793.33612670, 793.33612670	N=7-6,J=13/2-11/2,F=15/2-13/2	-1.20150		79.3899	114.2237	CDMS
CNv=0	Cyanide Radical	793.33648860, 793.33648860	N=7-6,J=13/2-11/2,F=11/2-9/2	-1.33870		79.3887	114.2220	CDMS
CNv=0	Cyanide Radical	793.33653710, 793.33653710	N=7-6,J=13/2-11/2,F=13/2-11/2	-1.26990		79.3892	114.2227	CDMS
CNv=0	Cyanide Radical	793.55327970, 793.55327970	N=7-6,J=15/2-13/2,F=15/2-13/2	-1.20430		79.4366	114.2909	CDMS
CNv=0	Cyanide Radical	793.55332870, 793.55332870	N=7-6,J=15/2-13/2,F=17/2-15/2	-1.14540		79.4360	114.2900	CDMS
CNv=0	Cyanide Radical	793.55350870, 793.55350870	N=7-6,J=15/2-13/2,F=13/2-11/2	-1.26350		79.4371	114.2916	CDMS
CNv=0	Cyanide Radical	793.56898920, 793.56898920	N=7-6,J=15/2-13/2,F=13/2-13/2	-2.94760		79.4366	114.2909	CDMS
CNv=0	Cyanide Radical	793.57006950, 793.57006950	N=7-6,J=15/2-13/2,F=15/2-15/2	-2.94780		79.4360	114.2900	CDMS
CNv=0	Cyanide Radical	793.58577890, 793.58577890	N=7-6,J=15/2-13/2,F=13/2-15/2	-5.29900		79.4360	114.2900	CDMS
CNv=0	Cyanide Radical	904.92564430, 904.92564430	N=8-7,J=15/2-15/2,F=13/2-13/2	-3.28480		105.9072	152.3760	CDMS
CNv=0	Cyanide Radical	904.94135370, 904.94135370	N=8-7,J=15/2-15/2,F=13/2-15/2	-5.02630		105.9066	152.3751	CDMS
CNv=0	Cyanide Radical	904.94189820, 904.94189820	N=8-7,J=15/2-15/2,F=15/2-13/2	-5.01300		105.9072	152.3760	CDMS
CNv=0	Cyanide Radical	904.95760760, 904.95760760	N=8-7,J=15/2-15/2,F=15/2-15/2	-3.23120		105.9066	152.3751	CDMS
CNv=0	Cyanide Radical	904.97434840, 904.97434840	N=8-7,J=15/2-15/2,F=15/2-17/2	-5.02390		105.9061	152.3744	CDMS
CNv=0	Cyanide Radical	904.97710070, 904.97710070	N=8-7,J=15/2-15/2,F=17/2-15/2	-5.00730		105.9066	152.3751	CDMS
CNv=0	Cyanide Radical	904.99384150, 904.99384150	N=8-7,J=15/2-15/2,F=17/2-17/2	-3.17010		105.9061	152.3744	CDMS
CNv=0	Cyanide Radical	906.55738760, 906.55738760	N=8-7,J=15/2-13/2,F=13/2-15/2	-5.23820		105.8527	152.2975	CDMS
CNv=0	Cyanide Radical	906.57364150, 906.57364150	N=8-7,J=15/2-13/2,F=15/2-15/2	-2.88880		105.8527	152.2975	CDMS
CNv=0	Cyanide Radical	906.57718060, 906.57718060	N=8-7,J=15/2-13/2,F=13/2-13/2	-2.88900		105.8521	152.2967	CDMS
CNv=0	Cyanide Radical	906.59313450, 906.59313450	N=8-7,J=15/2-13/2,F=17/2-15/2	-1.08860		105.8527	152.2975	CDMS
CNv=0	Cyanide Radical	906.59339640, 906.59339640	N=8-7,J=15/2-13/2,F=13/2-11/2	-1.20670		105.8515	152.2958	CDMS
CNv=0	Cyanide Radical	906.59343450, 906.59343450	N=8-7,J=15/2-13/2,F=15/2-13/2	-1.14750		105.8521	152.2967	CDMS
CNv=0	Cyanide Radical	906.81034970, 906.81034970	N=8-7,J=17/2-15/2,F=17/2-15/2	-1.09090		105.9066	152.3751	CDMS
CNv=0	Cyanide Radical	906.81038810, 906.81038810	N=8-7,J=17/2-15/2,F=19/2-17/2	-1.03910		105.9061	152.3744	CDMS
CNv=0	Cyanide Radical	906.81052970, 906.81052970	N=8-7,J=17/2-15/2,F=15/2-13/2	-1.14280		105.9072	152.3760	CDMS
CNv=0	Cyanide Radical	906.82623910, 906.82623910	N=8-7,J=17/2-15/2,F=15/2-15/2	-2.94460		105.9066	152.3751	CDMS
CNv=0	Cyanide Radical	906.82709050, 906.82709050	N=8-7,J=17/2-15/2,F=17/2-17/2	-2.94470		105.9061	152.3744	CDMS
CNv=0	Cyanide Radical	906.84297990, 906.84297990	N=8-7,J=17/2-15/2,F=15/2-17/2	-5.40490		105.9061	152.3744	CDMS
