Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3OHvt=0-2	Methanol	517.67659200, 517.67659200	16(2)--15(3)-vt=0	-3.4772		228.164	328.2752	JPL
CH3OHvt=0-2	Methanol	519.61614600, 519.61614600	4(2)-5(4)E1vt=1	-8.5015		276.702	398.1102	JPL
CH3OHvt=0-2	Methanol	520.17905400, 520.17905400	2(-2)-1(-1)E2vt=0	-3.276		5.49	7.8988	JPL
CH3OHvt=0-2	Methanol	520.23025600, 520.23025600	13(-3)-14(-1)E2vt=0	-8.0495		173.017	248.9314	JPL
CH3OHvt=0-2	Methanol	520.72776300, 520.72776300	13(2)--13(1)+vt=0	-2.9771		155.578	223.8408	JPL
CH3OHvt=0-2	Methanol	521.77601900, 521.77601900	13(5)+-14(4)+vt=0	-3.7148		225.197	324.0064	JPL
CH3OHvt=0-2	Methanol	521.78053400, 521.78053400	13(5)--14(4)-vt=0	-3.7148		225.197	324.0064	JPL
CH3OHvt=0-2	Methanol	522.12180200, 522.12180200	9(4)-10(3)E1vt=0	-3.6892		121.899	175.3845	JPL
CH3OHvt=0-2	Methanol	522.18690000, 522.18690000	5(-1)-4(2)E2vt=1	-9.0701		294.034	423.0469	JPL
CH3OHvt=0-2	Methanol	523.27429300, 523.27429300	14(-1)-13(0)E2vt=0	-3.0203		155.562	223.8177	JPL
CH3OHvt=0-2	Methanol	523.50293200, 523.50293200	18(-4)-18(-3)E2vt=0	-3.1941		319.322	459.4305	JPL
CH3OHvt=0-2	Methanol	523.68397800, 523.68397800	17(-4)-17(-3)E2vt=0	-3.1584		290.315	417.6961	JPL
CH3OHvt=0-2	Methanol	523.85032000, 523.85032000	16(-4)-16(-3)E2vt=0	-3.1279		262.916	378.2753	JPL
CH3OHvt=0-2	Methanol	524.00281500, 524.00281500	15(-4)-15(-3)E2vt=0	-3.1029		237.125	341.168	JPL
CH3OHvt=0-2	Methanol	524.14223900, 524.14223900	14(-4)-14(-3)E2vt=0	-3.0838		212.942	306.3743	JPL
CH3OHvt=0-2	Methanol	524.26930600, 524.26930600	13(-4)-13(-3)E2vt=0	-3.0708		190.37	273.8984	JPL
CH3OHvt=0-2	Methanol	524.38466700, 524.38466700	12(-4)-12(-3)E2vt=0	-3.0649		169.407	243.7375	JPL
CH3OHvt=0-2	Methanol	524.48891800, 524.48891800	11(-4)-11(-3)E2vt=0	-3.0666		150.055	215.8944	JPL
CH3OHvt=0-2	Methanol	524.58260400, 524.58260400	10(-4)-10(-3)E2vt=0	-3.0772		132.314	190.3692	JPL
CH3OHvt=0-2	Methanol	524.66621900, 524.66621900	9(-4)-9(-3)E2vt=0	-3.0983		116.184	167.1619	JPL
CH3OHvt=0-2	Methanol	524.74021000, 524.74021000	8(-4)-8(-3)E2vt=0	-3.1328		101.666	146.2739	JPL
CH3OHvt=0-2	Methanol	524.80497700, 524.80497700	7(-4)-7(-3)E2vt=0	-3.1853		88.761	127.7065	JPL
CH3OHvt=0-2	Methanol	524.86087500, 524.86087500	6(-4)-6(-3)E2vt=0	-3.2648		77.467	111.4571	JPL
CH3OHvt=0-2	Methanol	524.87094900, 524.87094900	16(2)+-15(3)+vt=0	-3.4655		228.152	328.2579	JPL
CH3OHvt=0-2	Methanol	524.90821400, 524.90821400	5(-4)-5(-3)E2vt=0	-3.3925		67.787	97.5298	JPL
CH3OHvt=0-2	Methanol	524.94725800, 524.94725800	4(-4)-4(-3)E2vt=0	-3.6386		59.72	85.9233	JPL
CH3OHvt=0-2	Methanol	525.05572900, 525.05572900	4(-3)-5(-2)E2vt=0	-4.0703		42.206	60.7247	JPL
CH3OHvt=0-2	Methanol	525.31511900, 525.31511900	13(1)-12(-2)E2vt=0	-4.8024		143.927	207.0777	JPL
CH3OHvt=0-2	Methanol	526.52013100, 526.52013100	14(2)--14(1)+vt=0	-2.9828		177.941	256.0159	JPL
CH3OHvt=0-2	Methanol	526.55458500, 526.55458500	17(3)-17(2)E1vt=0	-3.0091		262.456	377.6135	JPL
CH3OHvt=0-2	Methanol	526.58239600, 526.58239600	18(3)-18(2)E1vt=0	-3.0458		291.498	419.3982	JPL
CH3OHvt=0-2	Methanol	526.77884200, 526.77884200	16(3)-16(2)E1vt=0	-2.9782		235.019	338.138	JPL
CH3OHvt=0-2	Methanol	526.94984100, 526.94984100	19(3)-19(2)E1vt=0	-3.0881		322.143	463.4893	JPL
CH3OHvt=0-2	Methanol	527.05348900, 527.05348900	11(1)+-10(1)+vt=0	-2.9859		98.053	141.0756	JPL
CH3OHvt=0-2	Methanol	527.17146200, 527.17146200	15(3)-15(2)E1vt=0	-2.9532		209.19	300.976	JPL
CH3OHvt=0-2	Methanol	527.25983200, 527.25983200	3(3)-4(0)E1vt=0	-8.2956		25.254	36.3347	JPL
CH3OHvt=0-2	Methanol	527.34271900, 527.34271900	7(0)-6(1)E1vt=1	-3.786		236.378	340.0933	JPL
CH3OHvt=0-2	Methanol	527.65802600, 527.65802600	14(3)-14(2)E1vt=0	-2.9343		184.972	266.1319	JPL
CH3OHvt=0-2	Methanol	527.96565100, 527.96565100	18(-1)-17(1)E2vt=0	-6.3159		261.445	376.1589	JPL
CH3OHvt=0-2	Methanol	528.17724500, 528.17724500	13(3)-13(2)E1vt=0	-2.9217		162.366	233.6071	JPL
CH3OHvt=0-2	Methanol	528.68279000, 528.68279000	12(3)-12(2)E1vt=0	-2.9157		141.374	203.4045	JPL
CH3OHvt=0-2	Methanol	529.14318800, 529.14318800	11(3)-11(2)E1vt=0	-2.9169		121.997	175.5255	JPL
CH3OHvt=0-2	Methanol	529.38095800, 529.38095800	6(-3)-7(1)E2vt=0	-11.1354		59.809	86.0513	JPL
CH3OHvt=0-2	Methanol	529.41851700, 529.41851700	7(2)-6(0)E1vt=0	-7.1723		42.988	61.8498	JPL
CH3OHvt=0-2	Methanol	529.54026800, 529.54026800	10(3)-10(2)E1vt=0	-2.9258		104.236	149.9715	JPL
CH3OHvt=0-2	Methanol	529.81621500, 529.81621500	11(1)+-10(1)+vt=1	-3.4315		314.464	452.4409	JPL
CH3OHvt=0-2	Methanol	529.86671300, 529.86671300	9(3)-9(2)E1vt=0	-2.9436		88.091	126.7426	JPL
CH3OHvt=0-2	Methanol	529.99830800, 529.99830800	10(7)+-11(6)+vt=0	-3.9748		241.075	346.8512	JPL
CH3OHvt=0-2	Methanol	530.12329600, 530.12329600	8(3)-8(2)E1vt=0	-2.9718		73.561	105.8373	JPL
CH3OHvt=0-2	Methanol	530.18416400, 530.18416400	11(0)-10(0)E1vt=0	-2.9779		97.724	140.6022	JPL
CH3OHvt=0-2	Methanol	530.25374300, 530.25374300	11(-2)-10(-2)E2vt=1	-3.4977		341.896	491.9092	JPL
CH3OHvt=0-2	Methanol	530.29142000, 530.29142000	11(4)-10(4)E1vt=1	-3.5473		341.04	490.6777	JPL
CH3OHvt=0-2	Methanol	530.31619400, 530.31619400	7(3)-7(2)E1vt=0	-3.0129		60.647	87.257	JPL
CH3OHvt=0-2	Methanol	530.33701300, 530.33701300	11(-3)-10(-3)E2vt=1	-3.4596		312.721	449.9332	JPL
CH3OHvt=0-2	Methanol	530.34631700, 530.34631700	11(2)+-10(2)+vt=1	-3.4055		296.074	425.982	JPL
CH3OHvt=0-2	Methanol	530.37350200, 530.37350200	11(0)-10(0)E1vt=1	-3.3924		297.401	427.8912	JPL
CH3OHvt=0-2	Methanol	530.37981000, 530.37981000	11(1)-10(1)E1vt=1	-3.3835		291.074	418.7881	JPL
CH3OHvt=0-2	Methanol	530.38551000, 530.38551000	11(2)--10(2)-vt=1	-3.4054		296.077	425.9863	JPL
CH3OHvt=0-2	Methanol	530.45467000, 530.45467000	6(3)-6(2)E1vt=0	-3.0713		49.349	71.0018	JPL
CH3OHvt=0-2	Methanol	530.54922800, 530.54922800	5(3)-5(2)E1vt=0	-3.1556		39.665	57.0688	JPL
CH3OHvt=0-2	Methanol	530.61026700, 530.61026700	4(3)-4(2)E1vt=0	-3.2855		31.596	45.4593	JPL
CH3OHvt=0-2	Methanol	530.64718800, 530.64718800	3(3)-3(2)E1vt=0	-3.5287		25.141	36.1721	JPL
CH3OHvt=0-2	Methanol	530.86706300, 530.86706300	11(1)--10(1)-vt=1	-3.4302		314.64	452.6942	JPL
CH3OHvt=0-2	Methanol	530.95164300, 530.95164300	20(-2)-19(3)E2vt=0	-4.6867		339.72	488.7785	JPL
CH3OHvt=0-2	Methanol	531.07922700, 531.07922700	11(-1)-10(-1)E2vt=0	-2.9682		92.543	133.148	JPL
CH3OHvt=0-2	Methanol	531.31932200, 531.31932200	11(0)+-10(0)+vt=0	-2.9564		88.686	127.5986	JPL
CH3OHvt=0-2	Methanol	531.32640800, 531.32640800	16(-6)-17(-5)E2vt=0	-3.8377		332.876	478.9316	JPL
CH3OHvt=0-2	Methanol	531.43720900, 531.43720900	11(-8)-10(-8)E2vt=0	-3.7486		312.109	449.0526	JPL
CH3OHvt=0-2	Methanol	531.46007300, 531.46007300	11(8)+-10(8)+vt=0	-3.4439		311.759	448.5491	JPL
CH3OHvt=0-2	Methanol	531.51451500, 531.51451500	11(8)-10(8)E1vt=0	-3.7645		321.594	462.6994	JPL
CH3OHvt=0-2	Methanol	531.52986600, 531.52986600	11(7)+-10(7)+vt=0	-3.2346		258.753	372.2857	JPL
CH3OHvt=0-2	Methanol	531.57643300, 531.57643300	11(7)-10(7)E1vt=0	-3.5404		262.318	377.4149	JPL
CH3OHvt=0-2	Methanol	531.59783800, 531.59783800	11(-7)-10(-7)E2vt=0	-3.5554		269.551	387.8215	JPL
CH3OHvt=0-2	Methanol	531.62743000, 531.62743000	11(6)-10(6)E1vt=0	-3.3678		212.977	306.4246	JPL
CH3OHvt=0-2	Methanol	531.63636500, 531.63636500	11(2)--10(2)-vt=0	-3.0224		114.923	165.3476	JPL
CH3OHvt=0-2	Methanol	531.66138800, 531.66138800	11(6)+-10(6)+vt=0	-3.087		223.34	321.3346	JPL
CH3OHvt=0-2	Methanol	531.67953000, 531.67953000	11(-6)-10(-6)E2vt=0	-3.3802		220.04	316.5867	JPL
CH3OHvt=0-2	Methanol	531.71426300, 531.71426300	11(5)-10(5)E1vt=0	-3.2525		183.285	263.7047	JPL
CH3OHvt=0-2	Methanol	531.73649900, 531.73649900	11(-5)-10(-5)E2vt=0	-3.2352		174.902	251.6435	JPL
CH3OHvt=0-2	Methanol	531.76536500, 531.76536500	11(5)+-10(5)+vt=0	-3.2534		184.556	265.5334	JPL
CH3OHvt=0-2	Methanol	531.76536600, 531.76536600	11(5)--10(5)-vt=0	-3.2534		184.556	265.5334	JPL
CH3OHvt=0-2	Methanol	531.77228200, 531.77228200	11(-4)-10(-4)E2vt=0	-3.1445		149.812	215.5448	JPL
CH3OHvt=0-2	Methanol	531.82885200, 531.82885200	11(4)-10(4)E1vt=0	-3.1538		155.444	223.648	JPL
CH3OHvt=0-2	Methanol	531.86596800, 531.86596800	11(-3)-10(-3)E2vt=0	-3.0775		132.314	190.3692	JPL
CH3OHvt=0-2	Methanol	531.86919100, 531.86919100	11(3)+-10(3)+vt=0	-3.0617		123.337	177.4534	JPL
CH3OHvt=0-2	Methanol	531.87036600, 531.87036600	11(4)--10(4)-vt=0	-3.1328		144.561	207.9898	JPL
CH3OHvt=0-2	Methanol	531.87072100, 531.87072100	11(4)+-10(4)+vt=0	-3.1328		144.561	207.9898	JPL
CH3OHvt=0-2	Methanol	531.89287800, 531.89287800	11(3)--10(3)-vt=0	-3.0617		123.338	177.4548	JPL
CH3OHvt=0-2	Methanol	532.03139500, 532.03139500	11(1)-10(1)E1vt=0	-2.9805		103.373	148.7298	JPL
CH3OHvt=0-2	Methanol	532.06917000, 532.06917000	11(3)-10(3)E1vt=0	-3.0573		121.899	175.3845	JPL
CH3OHvt=0-2	Methanol	532.13258800, 532.13258800	11(2)+-10(2)+vt=0	-3.0216		114.96	165.4008	JPL
CH3OHvt=0-2	Methanol	532.46625000, 532.46625000	11(2)-10(2)E1vt=0	-3.0058		104.236	149.9715	JPL
CH3OHvt=0-2	Methanol	532.56677900, 532.56677900	11(-2)-10(-2)E2vt=0	-3.0061		106.779	153.6303	JPL
CH3OHvt=0-2	Methanol	532.70677100, 532.70677100	15(2)--15(1)+vt=0	-2.9935		201.897	290.4831	JPL
CH3OHvt=0-2	Methanol	533.45284500, 533.45284500	6(5)-5(3)E1vt=1	-7.3799		314.255	452.1402	JPL
CH3OHvt=0-2	Methanol	534.14874000, 534.14874000	12(6)--13(5)-vt=0	-3.9285		242.602	349.0482	JPL
CH3OHvt=0-2	Methanol	534.14874600, 534.14874600	12(6)+-13(5)+vt=0	-3.9285		242.602	349.0482	JPL
CH3OHvt=0-2	Methanol	534.57824200, 534.57824200	9(-1)-10(-2)E2vt=1	-4.2217		341.896	491.9092	JPL
CH3OHvt=0-2	Methanol	536.19105800, 536.19105800	11(1)--10(1)-vt=0	-2.9745		99.581	143.274	JPL
CH3OHvt=0-2	Methanol	537.02819500, 537.02819500	3(3)--4(1)-vt=0	-10.5856		26.379	37.9533	JPL
CH3OHvt=0-2	Methanol	537.07182000, 537.07182000	9(-2)-8(1)E2vt=0	-5.2886		72.717	104.6229	JPL
CH3OHvt=0-2	Methanol	537.15157100, 537.15157100	6(-2)-7(-3)E2vt=1	-3.4989		269.292	387.4489	JPL
CH3OHvt=0-2	Methanol	538.57055300, 538.57055300	5(1)+-4(0)+vt=0	-2.967		16.134	23.2131	JPL
CH3OHvt=0-2	Methanol	539.28198700, 539.28198700	16(2)--16(1)+vt=0	-3.009		227.443	327.2379	JPL
CH3OHvt=0-2	Methanol	539.37018000, 539.37018000	18(4)+-19(1)+vt=0	-7.8239		313.62	451.2266	JPL
CH3OHvt=0-2	Methanol	539.85552400, 539.85552400	6(3)-7(-1)E2vt=0	-11.5977		49.035	70.55	JPL
CH3OHvt=0-2	Methanol	540.81164100, 540.81164100	4(2)-3(-1)E2vt=0	-7.6709		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	540.92228200, 540.92228200	15(0)-14(1)E1vt=0	-3.2386		184.032	264.7795	JPL
CH3OHvt=0-2	Methanol	541.03774300, 541.03774300	19(-1)-18(2)E2vt=0	-4.4315		291.498	419.3982	JPL
CH3OHvt=0-2	Methanol	542.00095400, 542.00095400	6(3)+-5(2)+vt=0	-3.0635		50.413	72.5326	JPL
CH3OHvt=0-2	Methanol	542.08195200, 542.08195200	6(3)--5(2)-vt=0	-3.0634		50.411	72.5298	JPL
CH3OHvt=0-2	Methanol	543.07617500, 543.07617500	8(0)-7(-1)E2vt=0	-3.1877		49.035	70.55	JPL
CH3OHvt=0-2	Methanol	544.00778800, 544.00778800	4(2)+-5(0)+vt=0	-8.6523		24.199	34.8168	JPL
CH3OHvt=0-2	Methanol	544.82058500, 544.82058500	5(5)-6(4)E1vt=0	-4.7284		100.602	144.743	JPL
CH3OHvt=0-2	Methanol	545.04264100, 545.04264100	15(4)--16(1)-vt=0	-8.189		231.204	332.6491	JPL
CH3OHvt=0-2	Methanol	545.36976600, 545.36976600	3(3)+-4(1)+vt=0	-10.572		26.101	37.5533	JPL
CH3OHvt=0-2	Methanol	546.23926000, 546.23926000	17(2)--17(1)+vt=0	-3.0291		254.58	366.2817	JPL
CH3OHvt=0-2	Methanol	549.46270700, 549.46270700	6(4)+-7(2)+vt=0	-8.0197		71.391	102.7151	JPL
CH3OHvt=0-2	Methanol	549.74849200, 549.74849200	6(4)--7(2)-vt=0	-8.0192		71.382	102.7022	JPL
CH3OHvt=0-2	Methanol	550.02519500, 550.02519500	12(1)+-12(2)-vt=1	-3.3616		333.067	479.2064	JPL
CH3OHvt=0-2	Methanol	550.65931500, 550.65931500	11(1)+-11(2)-vt=1	-3.3541		313.769	451.441	JPL
CH3OHvt=0-2	Methanol	551.22861000, 551.22861000	10(1)+-10(2)-vt=1	-3.354		296.077	425.9863	JPL
CH3OHvt=0-2	Methanol	551.28596800, 551.28596800	14(-5)-15(-3)E2vt=0	-7.4163		237.125	341.168	JPL
CH3OHvt=0-2	Methanol	551.73617900, 551.73617900	9(1)+-9(2)-vt=1	-3.362		279.992	402.8437	JPL
CH3OHvt=0-2	Methanol	551.96870500, 551.96870500	6(6)-7(5)E1vt=0	-4.8308		139.744	201.0593	JPL
CH3OHvt=0-2	Methanol	552.18485000, 552.18485000	8(1)+-8(2)-vt=1	-3.3793		265.514	382.0132	JPL
CH3OHvt=0-2	Methanol	552.34874500, 552.34874500	8(-1)-7(-4)E2vt=1	-8.3615		326.822	470.2213	JPL
CH3OHvt=0-2	Methanol	552.57718000, 552.57718000	7(1)+-7(2)-vt=1	-3.4074		252.644	363.4963	JPL
CH3OHvt=0-2	Methanol	552.76802400, 552.76802400	5(-3)-6(2)E2vt=0	-8.6144		49.349	71.0018	JPL
CH3OHvt=0-2	Methanol	552.78770200, 552.78770200	13(2)-12(-2)E2vt=0	-6.193		143.927	207.0777	JPL
CH3OHvt=0-2	Methanol	552.91545100, 552.91545100	6(1)+-6(2)-vt=1	-3.449		241.381	347.2914	JPL
CH3OHvt=0-2	Methanol	553.14622400, 553.14622400	8(1)-7(0)E1vt=0	-3.198		54.266	78.0762	JPL
CH3OHvt=0-2	Methanol	553.20166200, 553.20166200	5(1)+-5(2)-vt=1	-3.508		231.727	333.4015	JPL
CH3OHvt=0-2	Methanol	553.41446700, 553.41446700	9(-3)-10(0)E2vt=0	-5.8562		97.724	140.6022	JPL
CH3OHvt=0-2	Methanol	553.43753600, 553.43753600	4(1)+-4(2)-vt=1	-3.5924		223.682	321.8267	JPL
CH3OHvt=0-2	Methanol	553.57120700, 553.57120700	18(2)--18(1)+vt=0	-3.0538		283.306	407.6118	JPL
CH3OHvt=0-2	Methanol	553.62450700, 553.62450700	3(1)+-3(2)-vt=1	-3.7201		217.245	312.5653	JPL
CH3OHvt=0-2	Methanol	553.76372700, 553.76372700	2(1)+-2(2)-vt=1	-3.952		212.418	305.6204	JPL
CH3OHvt=0-2	Methanol	554.05273800, 554.05273800	2(1)--2(2)+vt=1	-3.9516		212.418	305.6204	JPL
CH3OHvt=0-2	Methanol	554.05541000, 554.05541000	12(1)-11(2)E1vt=0	-3.343		121.997	175.5255	JPL
CH3OHvt=0-2	Methanol	554.20295600, 554.20295600	3(1)--3(2)+vt=1	-3.7192		217.245	312.5653	JPL
CH3OHvt=0-2	Methanol	554.37013800, 554.37013800	5(-3)-4(3)E2vt=0	-15.8857		49.295	70.9241	JPL
CH3OHvt=0-2	Methanol	554.40256500, 554.40256500	4(1)--4(2)+vt=1	-3.5909		223.682	321.8267	JPL
CH3OHvt=0-2	Methanol	554.65097900, 554.65097900	5(1)--5(2)+vt=1	-3.5058		231.727	333.4015	JPL
CH3OHvt=0-2	Methanol	554.94746800, 554.94746800	6(1)--6(2)+vt=1	-3.4458		241.381	347.2914	JPL
CH3OHvt=0-2	Methanol	555.24067000, 555.24067000	16(0)-15(2)E1vt=0	-6.2419		209.19	300.976	JPL
CH3OHvt=0-2	Methanol	555.27623200, 555.27623200	9(3)+-10(0)+vt=0	-9.2647		88.686	127.5986	JPL
CH3OHvt=0-2	Methanol	555.29115200, 555.29115200	7(1)--7(2)+vt=1	-3.4033		252.643	363.4948	JPL
CH3OHvt=0-2	Methanol	555.40818000, 555.40818000	9(3)-9(1)E1vt=0	-5.5529		87.239	125.5167	JPL
CH3OHvt=0-2	Methanol	555.41777800, 555.41777800	8(3)-8(1)E1vt=0	-5.6744		72.717	104.6229	JPL
CH3OHvt=0-2	Methanol	555.41860500, 555.41860500	10(3)-10(1)E1vt=0	-5.4551		103.373	148.7298	JPL
CH3OHvt=0-2	Methanol	555.44112600, 555.44112600	7(3)-7(1)E1vt=0	-5.8245		59.809	86.0513	JPL
CH3OHvt=0-2	Methanol	555.45638000, 555.45638000	11(3)-11(1)E1vt=0	-5.3777		121.119	174.2622	JPL
CH3OHvt=0-2	Methanol	555.47284600, 555.47284600	6(3)-6(1)E1vt=0	-6.0115		48.514	69.8004	JPL
CH3OHvt=0-2	Methanol	555.50835100, 555.50835100	5(3)-5(1)E1vt=0	-6.2502		38.833	55.8717	JPL
CH3OHvt=0-2	Methanol	555.53008800, 555.53008800	12(3)-12(1)E1vt=0	-5.3182		140.478	202.1153	JPL
CH3OHvt=0-2	Methanol	555.54377200, 555.54377200	4(3)-4(1)E1vt=0	-6.5726		30.764	44.2623	JPL
CH3OHvt=0-2	Methanol	555.57591600, 555.57591600	3(3)-3(1)E1vt=0	-7.0719		24.31	34.9765	JPL
CH3OHvt=0-2	Methanol	555.64982800, 555.64982800	13(3)-13(1)E1vt=0	-5.2747		161.449	232.2878	JPL
CH3OHvt=0-2	Methanol	555.68100700, 555.68100700	8(1)--8(2)+vt=1	-3.3739		265.513	382.0118	JPL
CH3OHvt=0-2	Methanol	555.82752900, 555.82752900	14(3)-14(1)E1vt=0	-5.2454		184.032	264.7795	JPL
CH3OHvt=0-2	Methanol	556.07729600, 556.07729600	15(3)-15(1)E1vt=0	-5.2284		208.226	299.589	JPL
CH3OHvt=0-2	Methanol	556.11586100, 556.11586100	9(1)--9(2)+vt=1	-3.3553		279.99	402.8408	JPL
CH3OHvt=0-2	Methanol	556.41579000, 556.41579000	16(3)-16(1)E1vt=0	-5.222		234.031	336.7165	JPL
CH3OHvt=0-2	Methanol	556.49034400, 556.49034400	18(0)-17(-2)E2vt=0	-6.7523		265.169	381.5168	JPL
CH3OHvt=0-2	Methanol	556.59439400, 556.59439400	10(1)--10(2)+vt=1	-3.3457		296.074	425.982	JPL
CH3OHvt=0-2	Methanol	556.80347900, 556.80347900	6(-2)-5(0)E2vt=0	-7.1786		33.316	47.934	JPL
CH3OHvt=0-2	Methanol	556.86261100, 556.86261100	17(3)-17(1)E1vt=0	-5.2245		261.445	376.1589	JPL
CH3OHvt=0-2	Methanol	557.11514000, 557.11514000	11(1)--11(2)+vt=1	-3.3442		313.764	451.4338	JPL
CH3OHvt=0-2	Methanol	557.44067500, 557.44067500	18(3)-18(1)E1vt=0	-5.2344		290.469	417.9177	JPL
CH3OHvt=0-2	Methanol	557.67648800, 557.67648800	12(1)--12(2)+vt=1	-3.3498		333.061	479.1977	JPL
CH3OHvt=0-2	Methanol	558.00470400, 558.00470400	4(3)-3(2)E1vt=1	-4.3392		287.597	413.7856	JPL
CH3OHvt=0-2	Methanol	558.17654800, 558.17654800	19(3)-19(1)E1vt=0	-5.2498		321.101	461.9901	JPL
CH3OHvt=0-2	Methanol	558.34458700, 558.34458700	11(2)-10(1)E1vt=0	-3.1262		103.373	148.7298	JPL
CH3OHvt=0-2	Methanol	558.37918600, 558.37918600	14(-4)-15(-2)E2vt=0	-8.9446		211.8	304.7312	JPL
CH3OHvt=0-2	Methanol	560.26759800, 560.26759800	10(-2)-9(2)E2vt=0	-6.8109		88.091	126.7426	JPL
CH3OHvt=0-2	Methanol	560.50126000, 560.50126000	5(-4)-6(-2)E2vt=1	-8.9891		287.209	413.2273	JPL
CH3OHvt=0-2	Methanol	561.26955300, 561.26955300	19(2)--19(1)+vt=0	-3.0828		313.62	451.2266	JPL
CH3OHvt=0-2	Methanol	562.06085700, 562.06085700	18(3)-17(-3)E2vt=0	-9.8735		290.315	417.6961	JPL
CH3OHvt=0-2	Methanol	564.31556200, 564.31556200	5(1)-4(-1)E2vt=0	-7.9043		20.009	28.7883	JPL
CH3OHvt=0-2	Methanol	564.75986400, 564.75986400	17(2)--16(3)-vt=0	-3.4203		253.962	365.3926	JPL
CH3OHvt=0-2	Methanol	566.91949700, 566.91949700	12(-3)-13(-1)E2vt=0	-8.0316		150.497	216.5304	JPL
CH3OHvt=0-2	Methanol	567.80163000, 567.80163000	3(2)-4(4)E1vt=1	-8.7896		268.657	386.5353	JPL
CH3OHvt=0-2	Methanol	567.94280400, 567.94280400	20(1)--19(2)-vt=0	-3.4438		332.342	478.1633	JPL
CH3OHvt=0-2	Methanol	568.56608200, 568.56608200	3(-2)-2(-1)E2vt=0	-3.1641		8.717	12.5417	JPL
CH3OHvt=0-2	Methanol	568.78348800, 568.78348800	17(0)+-16(1)+vt=0	-3.1732		227.443	327.2379	JPL
CH3OHvt=0-2	Methanol	569.32511800, 569.32511800	20(2)--20(1)+vt=0	-3.1162		345.521	497.1248	JPL
CH3OHvt=0-2	Methanol	570.26130400, 570.26130400	12(5)+-13(4)+vt=0	-3.6563		202.621	291.5247	JPL
CH3OHvt=0-2	Methanol	570.26381400, 570.26381400	12(5)--13(4)-vt=0	-3.6563		202.621	291.5247	JPL
CH3OHvt=0-2	Methanol	570.45176100, 570.45176100	6(-1)-5(2)E2vt=1	-8.576		302.08	434.6232	JPL
CH3OHvt=0-2	Methanol	570.61886900, 570.61886900	8(4)-9(3)E1vt=0	-3.6801		105.765	152.1714	JPL
CH3OHvt=0-2	Methanol	571.89602100, 571.89602100	19(-1)-18(1)E2vt=0	-6.2138		290.469	417.9177	JPL
CH3OHvt=0-2	Methanol	572.67617500, 572.67617500	14(1)-13(-2)E2vt=0	-4.6585		164.93	237.2961	JPL
CH3OHvt=0-2	Methanol	572.89870900, 572.89870900	15(-1)-14(0)E2vt=0	-2.9415		178.025	256.1368	JPL
CH3OHvt=0-2	Methanol	573.47091200, 573.47091200	3(-3)-4(-2)E2vt=0	-4.3589		34.137	49.1152	JPL
CH3OHvt=0-2	Methanol	573.91273500, 573.91273500	17(2)+-16(3)+vt=0	-3.4067		253.946	365.3695	JPL
CH3OHvt=0-2	Methanol	573.94755800, 573.94755800	5(0)+-5(3)-vt=1	-8.4527		299.45	430.8393	JPL
CH3OHvt=0-2	Methanol	574.02954900, 574.02954900	6(0)+-6(3)-vt=1	-7.9513		309.104	444.7291	JPL
CH3OHvt=0-2	Methanol	574.12314400, 574.12314400	7(0)+-7(3)-vt=1	-7.7862		320.367	460.934	JPL
CH3OHvt=0-2	Methanol	574.22738600, 574.22738600	8(0)+-8(3)-vt=1	-7.5252		333.239	479.4538	JPL
CH3OHvt=0-2	Methanol	574.86845000, 574.86845000	12(1)+-11(1)+vt=0	-2.9104		115.633	166.3691	JPL
CH3OHvt=0-2	Methanol	575.54720000, 575.54720000	8(0)-7(1)E1vt=1	-3.6662		247.64	356.2967	JPL
CH3OHvt=0-2	Methanol	577.78620000, 577.78620000	5(-3)-6(1)E2vt=0	-11.8246		48.514	69.8004	JPL
CH3OHvt=0-2	Methanol	577.90382400, 577.90382400	12(1)+-11(1)+vt=1	-3.3561		332.137	477.8683	JPL
CH3OHvt=0-2	Methanol	578.00643400, 578.00643400	12(0)-11(0)E1vt=0	-2.9037		115.409	166.0469	JPL
CH3OHvt=0-2	Methanol	578.18984700, 578.18984700	17(4)+-18(1)+vt=0	-7.8782		283.306	407.6118	JPL
CH3OHvt=0-2	Methanol	578.40616200, 578.40616200	9(7)+-10(6)+vt=0	-4.0448		223.34	321.3346	JPL
CH3OHvt=0-2	Methanol	578.44070700, 578.44070700	8(2)-7(0)E1vt=0	-6.9389		54.266	78.0762	JPL
CH3OHvt=0-2	Methanol	578.48189400, 578.48189400	12(-3)-11(-3)E2vt=1	-3.3792		330.411	475.385	JPL
CH3OHvt=0-2	Methanol	578.48703300, 578.48703300	12(2)+-11(2)+vt=1	-3.3284		313.764	451.4338	JPL
CH3OHvt=0-2	Methanol	578.51622100, 578.51622100	12(0)-11(0)E1vt=1	-3.3177		315.093	453.3459	JPL
CH3OHvt=0-2	Methanol	578.52607400, 578.52607400	12(1)-11(1)E1vt=1	-3.3082		308.765	444.2414	JPL
CH3OHvt=0-2	Methanol	578.53794400, 578.53794400	12(2)--11(2)-vt=1	-3.3283		313.769	451.441	JPL
