Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CCD	Ethynyl	721.06094630, 721.06094630	N=10-9,J=21/2-19/2,F=19/2-17/2	-1.9827		108.2524	155.7521	CDMS
CCD	Ethynyl	721.11716700, 721.11716700	N=10-9,J=19/2-17/2,F=21/2-19/2	-1.9393		108.2701	155.7775	CDMS
CCD	Ethynyl	721.11717440, 721.11717440	N=10-9,J=19/2-17/2,F=19/2-17/2	-1.9855		108.2702	155.7777	CDMS
CCD	Ethynyl	721.11721560, 721.11721560	N=10-9,J=19/2-17/2,F=17/2-15/2	-2.0318		108.2703	155.7778	CDMS
CCD	Ethynyl	721.11987840, 721.11987840	N=10-9,J=19/2-17/2,F=17/2-17/2	-3.9309		108.2702	155.7777	CDMS
CCD	Ethynyl	721.12037380, 721.12037380	N=10-9,J=19/2-17/2,F=19/2-19/2	-3.9302		108.2701	155.7775	CDMS
CCD	Ethynyl	721.64290910, 721.64290910	N=10-9,J=19/2-19/2,F=21/2-21/2	-4.2088		108.2526	155.7524	CDMS
CCD	Ethynyl	721.64965600, 721.64965600	N=10-9,J=19/2-19/2,F=19/2-19/2	-4.2677		108.2525	155.7522	CDMS
CCD	Ethynyl	721.65566820, 721.65566820	N=10-9,J=19/2-19/2,F=17/2-17/2	-4.3196		108.2524	155.7521	CDMS
CCD	Ethynyl	793.10360520, 793.10360520	N=11-10,J=23/2-21/2,F=23/2-23/2	-3.994		132.3046	190.358	CDMS
CCD	Ethynyl	793.10380050, 793.10380050	N=11-10,J=23/2-21/2,F=21/2-21/2	-3.9934		132.3045	190.3579	CDMS
CCD	Ethynyl	793.10706800, 793.10706800	N=11-10,J=23/2-21/2,F=25/2-23/2	-1.8324		132.3046	190.358	CDMS
CCD	Ethynyl	793.10710290, 793.10710290	N=11-10,J=23/2-21/2,F=23/2-21/2	-1.8704		132.3045	190.3579	CDMS
CCD	Ethynyl	793.10710560, 793.10710560	N=11-10,J=23/2-21/2,F=21/2-19/2	-1.9085		132.3044	190.3578	CDMS
CCD	Ethynyl	793.16344110, 793.16344110	N=11-10,J=21/2-19/2,F=23/2-21/2	-1.8691		132.324	190.386	CDMS
CCD	Ethynyl	793.16344710, 793.16344710	N=11-10,J=21/2-19/2,F=21/2-19/2	-1.9108		132.3241	190.3861	CDMS
CCD	Ethynyl	793.16348110, 793.16348110	N=11-10,J=21/2-19/2,F=19/2-17/2	-1.9526		132.3242	190.3862	CDMS
CCD	Ethynyl	793.16618520, 793.16618520	N=11-10,J=21/2-19/2,F=19/2-19/2	-3.9444		132.3241	190.3861	CDMS
CCD	Ethynyl	793.16665390, 793.16665390	N=11-10,J=21/2-19/2,F=21/2-21/2	-3.9438		132.324	190.386	CDMS
CCD	Ethynyl	793.74544940, 793.74544940	N=11-10,J=21/2-21/2,F=23/2-23/2	-4.224		132.3046	190.358	CDMS
CCD	Ethynyl	793.75215980, 793.75215980	N=11-10,J=21/2-21/2,F=21/2-21/2	-4.2772		132.3045	190.3579	CDMS
CCD	Ethynyl	793.75820300, 793.75820300	N=11-10,J=21/2-21/2,F=19/2-19/2	-4.3245		132.3044	190.3578	CDMS
CCD	Ethynyl	865.13188560, 865.13188560	N=12-11,J=25/2-23/2,F=25/2-25/2	-4.0116		158.7598	228.4214	CDMS
CCD	Ethynyl	865.13204830, 865.13204830	N=12-11,J=25/2-23/2,F=23/2-23/2	-4.0111		158.7597	228.4213	CDMS
CCD	Ethynyl	865.13531900, 865.13531900	N=12-11,J=25/2-23/2,F=27/2-25/2	-1.7807		158.7598	228.4214	CDMS
CCD	Ethynyl	865.13534830, 865.13534830	N=12-11,J=25/2-23/2,F=25/2-23/2	-1.8156		158.7597	228.4213	CDMS
CCD	Ethynyl	865.13535070, 865.13535070	N=12-11,J=25/2-23/2,F=23/2-21/2	-1.8506		158.7596	228.4211	CDMS
CCD	Ethynyl	865.19180710, 865.19180710	N=12-11,J=23/2-21/2,F=25/2-23/2	-1.8145		158.7811	228.4521	CDMS
CCD	Ethynyl	865.19181190, 865.19181190	N=12-11,J=23/2-21/2,F=23/2-21/2	-1.8525		158.7812	228.4522	CDMS
CCD	Ethynyl	865.19184060, 865.19184060	N=12-11,J=23/2-21/2,F=21/2-19/2	-1.8906		158.7813	228.4524	CDMS
CCD	Ethynyl	865.19457870, 865.19457870	N=12-11,J=23/2-21/2,F=21/2-21/2	-3.9661		158.7812	228.4522	CDMS
CCD	Ethynyl	865.19502470, 865.19502470	N=12-11,J=23/2-21/2,F=23/2-23/2	-3.9657		158.7811	228.4521	CDMS
CCD	Ethynyl	865.83018840, 865.83018840	N=12-11,J=23/2-23/2,F=25/2-25/2	-4.2472		158.7598	228.4214	CDMS
CCD	Ethynyl	865.83686880, 865.83686880	N=12-11,J=23/2-23/2,F=23/2-23/2	-4.2957		158.7597	228.4213	CDMS
CCD	Ethynyl	865.84293800, 865.84293800	N=12-11,J=23/2-23/2,F=21/2-21/2	-4.3392		158.7596	228.4211	CDMS
CCD	Ethynyl	937.14061720, 937.14061720	N=13-12,J=27/2-25/2,F=27/2-27/2	-4.0377		187.6176	269.9416	CDMS
CCD	Ethynyl	937.14075280, 937.14075280	N=13-12,J=27/2-25/2,F=25/2-25/2	-4.0372		187.6175	269.9415	CDMS
CCD	Ethynyl	937.14402570, 937.14402570	N=13-12,J=27/2-25/2,F=29/2-27/2	-1.7425		187.6176	269.9416	CDMS
CCD	Ethynyl	937.14405060, 937.14405060	N=13-12,J=27/2-25/2,F=27/2-25/2	-1.7748		187.6175	269.9415	CDMS
CCD	Ethynyl	937.14405270, 937.14405270	N=13-12,J=27/2-25/2,F=25/2-23/2	-1.8072		187.6174	269.9413	CDMS
CCD	Ethynyl	937.20063710, 937.20063710	N=13-12,J=25/2-23/2,F=27/2-25/2	-1.7738		187.6408	269.975	CDMS
CCD	Ethynyl	937.20064110, 937.20064110	N=13-12,J=25/2-23/2,F=25/2-23/2	-1.8088		187.6409	269.9752	CDMS
CCD	Ethynyl	937.20066560, 937.20066560	N=13-12,J=25/2-23/2,F=23/2-21/2	-1.8437		187.641	269.9753	CDMS
CCD	Ethynyl	937.20343230, 937.20343230	N=13-12,J=25/2-23/2,F=23/2-23/2	-3.9957		187.6409	269.9752	CDMS
CCD	Ethynyl	937.20385880, 937.20385880	N=13-12,J=25/2-23/2,F=25/2-25/2	-3.9953		187.6408	269.975	CDMS
CCD	Ethynyl	937.89550640, 937.89550640	N=13-12,J=25/2-25/2,F=27/2-27/2	-4.278		187.6176	269.9416	CDMS
CCD	Ethynyl	937.90216160, 937.90216160	N=13-12,J=25/2-25/2,F=25/2-25/2	-4.3225		187.6175	269.9415	CDMS
CCD	Ethynyl	937.90825280, 937.90825280	N=13-12,J=25/2-25/2,F=23/2-23/2	-4.3628		187.6174	269.9413	CDMS
