Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3CNv=0	Methyl Cyanide	165.45450370, 165.45450370	9(6)-8(6),F=10-9	-3.27560		200.7584	288.8484	JPL
CH3CNv=0	Methyl Cyanide	165.45455980, 165.45455980	9(6)-8(6),F=8-7	-3.37340		200.7584	288.8484	JPL
CH3CNv=0	Methyl Cyanide	165.45479250, 165.45479250	9(6)-8(6),F=9-9	-5.22760		200.7584	288.8484	JPL
CH3CNv=0	Methyl Cyanide	165.48917060, 165.48917060	9(5)-8(5),F=9-8	-3.41670		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.48922100, 165.48922100	9(5)-8(5),F=9-9	-5.31980		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.48939070, 165.48939070	9(5)-8(5)	-2.93420		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.48943720, 165.48943720	9(5)-8(5),F=8-8	-5.31980		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.48948670, 165.48948670	9(5)-8(5),F=10-9	-3.36780		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.48951840, 165.48951840	9(5)-8(5),F=8-7	-3.46570		146.1918	210.3388	JPL
CH3CNv=0	Methyl Cyanide	165.51740920, 165.51740920	9(4)-8(4),F=9-9	-5.16190		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.51792290, 165.51792290	9(4)-8(4),F=9-8	-3.25880		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.51806380, 165.51806380	9(4)-8(4)	-2.77630		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.51812870, 165.51812870	9(4)-8(4),F=10-9	-3.20990		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.51814040, 165.51814040	9(4)-8(4),F=8-7	-3.30780		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.51869140, 165.51869140	9(4)-8(4),F=8-8	-5.16190		101.5294	146.0791	JPL
CH3CNv=0	Methyl Cyanide	165.53934560, 165.53934560	9(3)-8(3),F=9-9	-4.74400		66.7815	96.0843	JPL
